Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Average Number of Residents Per Day,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Long-Stay QM Rating,Long-Stay QM Rating Footnote,Short-Stay QM Rating,Short-Stay QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported Nurse Aide Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Case-Mix Nurse Aide Staffing Hours per Resident per Day,Case-Mix LPN Staffing Hours per Resident per Day,Case-Mix RN Staffing Hours per Resident per Day,Case-Mix Total Nurse Staffing Hours per Resident per Day,Adjusted Nurse Aide Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Rating Cycle 1 Standard Survey Health Date,Rating Cycle 1 Total Number of Health Deficiencies,Rating Cycle 1 Number of Standard Health Deficiencies,Rating Cycle 1 Number of Complaint Health Deficiencies,Rating Cycle 1 Health Deficiency Score,Rating Cycle 1 Number of Health Revisits,Rating Cycle 1 Health Revisit Score,Rating Cycle 1 Total Health Score,Rating Cycle 2 Standard Health Survey Date,Rating Cycle 2 Total Number of Health Deficiencies,Rating Cycle 2 Number of Standard Health Deficiencies,Rating Cycle 2 Number of Complaint Health Deficiencies,Rating Cycle 2 Health Deficiency Score,Rating Cycle 2 Number of Health Revisits,Rating Cycle 2 Health Revisit Score,Rating Cycle 2 Total Health Score,Rating Cycle 3 Standard Health Survey Date,Rating Cycle 3 Total Number of Health Deficiencies,Rating Cycle 3 Number of Standard Health Deficiencies,Rating Cycle 3 Number of Complaint Health Deficiencies,Rating Cycle 3 Number of Health Revisits,Rating Cycle 3 Health Deficiency Score,Rating Cycle 3 Health Revisit Score,Rating Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date,RPT_REC_NUM,inpatient_days,rn_hours,rn_hr_per_day,lpn_hours,lpn_hr_day,asst_hours,asst_hr_per_day,NPI_rn,total_hours_per_day,tot_hours,CMS_RN_rank,CMS_LPN_rank,CMS_aide_rank,CMS_tot_rank,CMS_RN_rankpct,CMS_LPN_rankpct,CMS_aide_rankpct,CMS_tot_rankpct,Latlong,lat,long,Percent with fall,Percent restrained,Percent_antianxiety,Percent_antipsychotic,Percent with psych meds,Fall_Rank,Restrained_rank,Psych_meds_rank
315201,LUTHERAN CROSSINGS ENHANCED LIVING AT MOORESTOWN,255 EAST MAIN ST,MOORESTOWN,NJ,8057,8562351214,150,Burlington,Non profit - Church related,201,63.4,Medicare and Medicaid,False,LUTHERAN HOME AT MOORESTOWN,01/17/1984,False,False,False,False,Resident,Yes,1.0,,2.0,,3.0,,4.0,,2.0,,1.0,12.0,1.0,12.0,6.0,6.0,,,,,,,,,,,,,,,10/16/2018,6.0,6.0,0.0,32.0,0.0,0.0,32.0,07/06/2017,5,4,1.0,24.0,1.0,0.0,24.0,2016-08-23,6,6,0,36,1,0,36,30.0,0,3,0,0.0,0,0,"255 EAST MAIN ST MOORESTOWN, NJ 08057 (39.967858, -74.934666)",06/01/2019,1210953,31818.0,17843.0,0.560783204475,28171.0,0.885379345025,65601.0,2.06175749576,315201,3.50792004526,111615.0,223.0,175.0,265.0,270.0,0.655882352941,0.514705882353,0.779411764706,0.794117647059,"39.967858, -74.934666)",39.967858, -74.934666,2.12766,0.0,24.731184,8.510638,33.241822,157.0,140.0,253.0
315342,MERIDIAN NURSING AND REHABILITATION AT BRICK,415 JACK MARTIN BLVD,BRICK,NJ,8724,7322068000,310,Ocean,Non profit - Corporation,137,124.4,Medicare and Medicaid,False,HMH RESIDENTIAL CARE INC,04/21/1995,False,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,5.0,,5.0,,4.0,,4.0,,,,2.33312,1.39932,0.87193,2.27125,4.60437,0.30333,2.16813,0.77958,0.36186,3.30958,2.24028,1.347,0.90272,4.46156,02/01/2019,1.0,1.0,0.0,4.0,1.0,0.0,4.0,11/16/2017,0,0,0.0,0.0,0.0,0.0,0.0,2016-12-14,0,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,"415 JACK MARTIN BLVD BRICK, NJ 08724 (40.077239, -74.127645)",06/01/2019,1202253,45947.0,45803.0,0.996865954252,68124.0,1.48266480945,110536.0,2.40572833917,315342,4.88525910288,224463.0,88.0,21.0,134.0,53.0,0.258823529412,0.0617647058824,0.394117647059,0.155882352941,"40.077239, -74.127645)",40.077239, -74.127645,2.439026,0.0,19.081274,0.0,19.081274,187.0,140.0,88.0
315303,MORRIS VIEW HEALTHCARE CENTER,540 WEST HANOVER AVENUE,MORRIS PLAINS,NJ,7950,9732852800,300,Morris,For profit - Corporation,283,261.7,Medicare and Medicaid,False,MORRIS VIEW MANAGEMENT CO,09/01/1991,False,False,False,False,Resident,Yes,3.0,,2.0,,5.0,,5.0,,5.0,,3.0,,3.0,,,,2.05045,0.69218,0.56931,1.26148,3.31193,0.10819,1.98221,0.70284,0.31581,3.00087,2.15352,0.73905,0.67536,3.53936,03/15/2018,5.0,5.0,0.0,36.0,1.0,0.0,36.0,01/11/2017,1,1,0.0,8.0,1.0,0.0,8.0,2016-03-18,3,3,0,16,1,0,16,23.333,0,0,0,0.0,0,0,"540 WEST HANOVER AVENUE MORRIS PLAINS, NJ 07950 (40.832989, -74.517794)",06/01/2019,1212215,78836.0,38350.0,0.486452889543,43427.0,0.550852402456,275012.0,3.48840631184,315303,4.52571160384,356789.0,246.0,298.0,23.0,74.0,0.723529411765,0.876470588235,0.0676470588235,0.217647058824,"40.832989, -74.517794)",40.832989, -74.517794,4.029693,0.106045,31.802909,4.305555,36.108464,303.0,281.0,276.0
315283,SOUTH MOUNTAIN HC,2385 SPRINGFIELD AVENUE,VAUXHALL,NJ,7088,9086883400,370,Union,For profit - Partnership,195,180.9,Medicare and Medicaid,False,SOUTH MOUNTAIN HEALTHCARE AND REHABILITATION CENTER,08/03/1989,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,3.0,,5.0,,4.0,,4.0,,,,2.2075,0.62238,1.00614,1.62852,3.83602,0.13462,2.11982,0.76769,0.37295,3.26046,2.16796,0.60839,1.0107,3.77304,01/25/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/25/2018,9,8,1.0,32.0,1.0,0.0,32.0,2017-01-27,3,3,0,20,1,0,20,14.0,0,3,0,0.0,0,0,"2385 SPRINGFIELD AVENUE VAUXHALL, NJ 07088 (40.717751, -74.288026)",06/01/2019,1192065,63993.0,57536.26,0.899102401825,41101.68,0.642283999812,161400.53,2.52215914241,315283,4.06354554404,260038.47,124.0,282.0,105.0,150.0,0.364705882353,0.829411764706,0.308823529412,0.441176470588,"40.717751, -74.288026)",40.717751, -74.288026,1.941747,0.0,6.10998,5.000001,11.109981,135.0,140.0,18.0
315492,BOONTON CARE CENTER,199 POWERVILLE ROAD,BOONTON,NJ,7005,9733342454,300,Morris,For profit - Partnership,117,86.5,Medicare and Medicaid,False,BOONTON CARE CENTER LLC,07/26/2005,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,4.0,,5.0,,4.0,,4.0,,,,2.79579,0.66971,0.78629,1.456,4.2518,0.0,2.25425,0.75723,0.34281,3.35429,2.58198,0.66371,0.8593,4.06501,07/11/2018,7.0,7.0,0.0,32.0,1.0,0.0,32.0,03/24/2017,4,4,0.0,28.0,1.0,0.0,28.0,2016-04-26,5,5,0,153,1,0,153,50.833,0,0,1,3900.0,0,1,"199 POWERVILLE ROAD BOONTON, NJ 07005 (40.916992, -74.428116)",06/01/2019,1202289,32218.0,25460.0,0.790241479918,24377.0,0.756626730399,89947.0,2.79182444596,315492,4.33869265628,139784.0,152.0,241.0,58.0,101.0,0.447058823529,0.708823529412,0.170588235294,0.297058823529,"40.916992, -74.428116)",40.916992, -74.428116,4.49827,0.0,11.610487,6.76157,18.372057,318.0,140.0,77.0
315001,MERWICK CARE & REHABILITATION CENTER,100 PLAINSBORO ROAD,PLAINSBORO,NJ,8536,6097596000,270,Middlesex,For profit - Individual,200,173.5,Medicare and Medicaid,False,"MERWICK CARE & REHABILITATION CENTER, LLC",01/01/1967,False,False,False,False,Resident,Yes,5.0,,3.0,,5.0,,5.0,,5.0,,4.0,,4.0,,,,2.19759,0.70387,0.8803,1.58417,3.78176,0.11906,2.01101,0.763,0.3685,3.14251,2.275,0.69228,0.89498,3.85928,01/04/2019,3.0,3.0,0.0,12.0,1.0,0.0,12.0,10/11/2017,5,5,0.0,28.0,1.0,0.0,28.0,2016-11-10,6,5,1,28,1,0,28,20.0,0,1,1,7283.0,0,1,"100 PLAINSBORO ROAD PLAINSBORO, NJ 08536 (40.336766, -74.621541)",06/01/2019,1202174,62317.0,35660.0,0.57223550556,51964.0,0.833865558355,143940.0,2.30980310349,315001,3.7159041674,231564.0,214.0,201.0,171.0,224.0,0.629411764706,0.591176470588,0.502941176471,0.658823529412,"40.336766, -74.621541)",40.336766, -74.621541,3.621729,0.0,13.135593,4.713116,17.848709,280.0,140.0,72.0
315215,GREENWOOD HOUSE HOME FOR THE JEWISH AGED,53 WALTER STREET,TRENTON,NJ,8628,6098835391,260,Mercer,Non profit - Church related,137,122.2,Medicare and Medicaid,False,"GREENWOOD HOUSE, HOME FOR THE JEWISH AGED INC.",02/01/1985,False,False,False,False,Resident,Yes,5.0,,4.0,,3.0,,3.0,,3.0,,5.0,,5.0,,,,2.79086,1.61604,0.90859,2.52463,5.31549,0.08006,2.13158,0.68068,0.31945,3.13171,2.72576,1.78163,1.06557,5.44316,04/25/2019,3.0,3.0,0.0,16.0,0.0,0.0,16.0,05/04/2018,4,4,0.0,16.0,1.0,0.0,16.0,2017-03-13,2,1,1,8,1,0,8,14.667,1,2,0,0.0,0,0,"53 WALTER STREET TRENTON, NJ 08628 (40.26145, -74.800781)",06/01/2019,1209115,47582.0,45547.0,0.957231726283,53823.0,1.13116304485,119083.0,2.50269009289,315215,4.59108486402,218453.0,99.0,74.0,110.0,67.0,0.291176470588,0.217647058824,0.323529411765,0.197058823529,"40.26145, -74.800781)",40.26145, -74.800781,5.895693,0.0,21.772152,12.698411,34.470563,342.0,140.0,262.0
315083,ALARIS HEALTH AT JERSEY CITY,198 STEVENS AVE,JERSEY CITY,NJ,7305,2014519000,230,Hudson,For profit - Corporation,183,165.9,Medicare and Medicaid,False,"STEVENS AVENUE HEALTHCARE CENTER, LLC",04/01/1968,False,False,False,False,Both,Yes,4.0,,2.0,,5.0,,5.0,,5.0,,4.0,,4.0,,,,2.1304,0.52011,0.74611,1.26622,3.39662,0.10781,1.79916,0.65245,0.29768,2.7493,2.46513,0.59821,0.93901,3.962,06/12/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/22/2017,2,2,0.0,8.0,1.0,0.0,8.0,2016-01-13,15,15,0,120,1,0,120,22.667,0,0,0,0.0,0,0,"198 STEVENS AVE JERSEY CITY, NJ 07305 (40.704013, -74.092285)",06/01/2019,1202189,55463.0,43332.0,0.781277608496,39907.0,0.719524728197,124196.0,2.23925860484,315083,3.74006094153,207435.0,154.0,252.0,196.0,219.0,0.452941176471,0.741176470588,0.576470588235,0.644117647059,"40.704013, -74.092285)",40.704013, -74.092285,1.53846,0.0,7.867133,1.956521,9.823654,101.0,140.0,13.0
315396,CUMBERLAND MANOR NURSING AND REHABILITATION CENTER,154 SUNNY SLOPE DRIVE,BRIDGETON,NJ,8302,8564558000,190,Cumberland,For profit - Corporation,196,157.2,Medicare and Medicaid,False,CUMBERLAND OPERATIONS LLC,12/01/1997,False,False,False,False,Resident,Yes,4.0,,4.0,,5.0,,5.0,,4.0,,1.0,,1.0,,,,1.7554,1.06813,0.28002,1.34815,3.10355,0.1031,2.01102,0.72581,0.35004,3.08687,1.81723,1.10437,0.2997,3.22426,12/11/2018,2.0,2.0,0.0,12.0,1.0,0.0,12.0,09/08/2017,0,0,0.0,0.0,0.0,0.0,0.0,2016-12-06,2,2,0,8,1,0,8,7.333,0,0,0,0.0,0,0,"154 SUNNY SLOPE DRIVE BRIDGETON, NJ 08302 (39.412645, -75.262113)",06/01/2019,1202268,57153.0,57309.0,1.00272951551,24401.0,0.426941717845,66244.0,1.15906426609,315396,2.58873549945,147954.0,87.0,316.0,336.0,337.0,0.255882352941,0.929411764706,0.988235294118,0.991176470588,"39.412645, -75.262113)",39.412645, -75.262113,4.081632,1.669756,19.611654,12.000002,31.611656,306.0,333.0,234.0
315222,BARNEGAT REHABILITATION AND NURSING CENTER,859 WEST BAY AVE,BARNEGAT,NJ,8005,6096981400,310,Ocean,For profit - Corporation,115,94.9,Medicare and Medicaid,False,BARNEGAT NURSING & REHAB LLC,03/18/1986,False,False,False,False,Resident,Yes,2.0,,2.0,,3.0,,3.0,,3.0,,2.0,,2.0,,,,1.86553,0.89893,0.44086,1.33979,3.20532,0.12524,2.0276,0.71959,0.34121,3.0884,1.91545,0.93746,0.48406,3.32834,07/13/2018,9.0,3.0,6.0,40.0,1.0,0.0,40.0,04/18/2017,3,3,0.0,24.0,1.0,0.0,24.0,2016-05-27,4,4,0,20,1,0,20,31.333,1,10,0,0.0,0,0,"859 WEST BAY AVE BARNEGAT, NJ 08005 (39.75703, -74.240277)",06/01/2019,1202225,33330.0,8208.0,0.246264626463,34042.0,1.02136213621,69180.0,2.07560756076,315222,3.34323432343,111430.0,325.0,112.0,259.0,287.0,0.955882352941,0.329411764706,0.761764705882,0.844117647059,"39.75703, -74.240277)",39.75703, -74.240277,2.631578,0.0,25.641024,13.003096,38.64412,207.5,140.0,293.0
315316,BRAKELEY PARK CENTER,290 RED SCHOOL LANE,PHILLIPSBURG,NJ,8865,9088592800,390,Warren,For profit - Corporation,120,113.5,Medicare and Medicaid,False,290 RED SCHOOL LANE OPERATIONS LLC,09/17/1992,False,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,5.0,,5.0,,3.0,,3.0,,,,1.73623,0.92308,0.57532,1.4984,3.23462,0.10911,1.97169,0.69014,0.31974,2.98157,1.83323,1.00372,0.67411,3.47911,10/09/2018,2.0,2.0,0.0,4.0,1.0,0.0,4.0,06/22/2017,7,7,0.0,48.0,1.0,0.0,48.0,2016-05-16,2,2,0,8,1,0,8,19.333,0,0,1,7283.0,0,1,"290 RED SCHOOL LANE PHILLIPSBURG, NJ 08865 (40.704671, -75.166674)",06/01/2019,1202248,41392.0,41861.03,1.0113314167,34585.62,0.835562910707,82862.73,2.00190205837,315316,3.84879638578,159309.38,85.0,198.0,284.0,192.0,0.25,0.582352941176,0.835294117647,0.564705882353,"40.704671, -75.166674)",40.704671, -75.166674,5.221932,0.0,24.932974,10.554088,35.487062,331.0,140.0,268.0
315231,JEFFERSON HEALTH CARE CENTER,535 EGG HARBOR ROAD,SEWELL,NJ,8080,8565570102,220,Gloucester,Non profit - Corporation,190,164.8,Medicare and Medicaid,False,"KENNEDY HEALTH FACILITIES, INC",06/25/1986,False,False,False,False,Resident,Yes,2.0,,1.0,,2.0,,2.0,,2.0,,5.0,,5.0,,,,2.35502,0.70626,1.01807,1.72433,4.07935,0.0,2.13297,0.74279,0.35922,3.23498,2.29859,0.71353,1.06178,4.04399,08/10/2018,7.0,7.0,0.0,28.0,0.0,0.0,28.0,04/27/2017,10,10,0.0,92.0,1.0,0.0,92.0,2016-05-16,5,4,1,166,1,0,166,72.333,0,2,1,11898.0,0,1,"535 EGG HARBOR ROAD SEWELL, NJ 08080 (39.738377, -75.066427)",06/01/2019,1192063,64636.0,78839.0,1.21973822638,40270.0,0.623027415063,173035.0,2.67706850671,315231,4.51983414815,292144.0,52.0,286.0,71.0,75.0,0.152941176471,0.841176470588,0.208823529412,0.220588235294,"39.738377, -75.066427)",39.738377, -75.066427,4.100224,0.0,21.497585,8.755762,30.253347,307.0,140.0,219.0
315122,WESTFIELD CENTER,1515 LAMBERTS MILL ROAD,WESTFIELD,NJ,7090,9082339700,370,Union,For profit - Corporation,227,168.1,Medicare and Medicaid,False,1515 LAMBERTS MILL ROAD OPERATIONS LLC,11/05/1970,False,False,False,False,Both,Yes,1.0,,1.0,,2.0,,2.0,,3.0,,3.0,,4.0,,,,1.97397,0.73248,0.8994,1.63188,3.60585,0.07479,2.04885,0.75351,0.43114,3.2335,2.00576,0.7295,0.78154,3.57622,06/22/2018,4.0,4.0,0.0,20.0,1.0,0.0,20.0,03/15/2017,4,3,1.0,20.0,1.0,0.0,20.0,2016-02-16,7,6,1,269,1,0,269,61.5,4,3,1,8778.0,0,1,"1515 LAMBERTS MILL ROAD WESTFIELD, NJ 07090 (40.62586, -74.331624)",06/01/2019,1195957,62403.0,82149.19,1.31643013958,41960.43,0.672410461036,145905.94,2.33812380815,315122,4.32696440876,270015.56,39.0,270.0,164.0,104.0,0.114705882353,0.794117647059,0.482352941176,0.305882352941,"40.62586, -74.331624)",40.62586, -74.331624,1.043481,0.174215,20.555556,12.477063,33.032619,68.0,286.0,250.0
315322,INGLEMOOR REHABILITATION AND CARE CENTER OF LIVING,311 S LIVINGSTON AVE,LIVINGSTON,NJ,7039,9739940221,200,Essex,For profit - Partnership,138,108.0,Medicare and Medicaid,False,LIVINGSTON CARE CENTER LIMITED PARTNERSHIP,03/12/1993,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,5.0,,5.0,,,,2.48724,0.77025,1.43374,2.20399,4.69123,0.18008,2.27796,0.80528,0.39057,3.47381,2.27312,0.71779,1.37527,4.33082,11/15/2018,2.0,2.0,0.0,8.0,1.0,0.0,8.0,10/20/2017,1,1,0.0,4.0,1.0,0.0,4.0,2016-09-28,2,2,0,12,1,0,12,7.333,0,0,0,0.0,0,0,"311 S LIVINGSTON AVE LIVINGSTON, NJ 07039 (40.784711, -74.314072)",06/01/2019,1192312,38921.0,68496.0,1.75987256237,23566.0,0.605482901262,116849.0,3.00220960407,315322,5.3675650677,208911.0,16.0,291.0,43.0,36.0,0.0470588235294,0.855882352941,0.126470588235,0.105882352941,"40.784711, -74.314072)",40.784711, -74.314072,1.067617,0.0,11.46245,12.63538,24.09783,71.0,140.0,146.0
315463,ATRIUM POST ACUTE CARE OF MATAWAN,38 FRENEAU AVENUE,MATAWAN,NJ,7747,7327655600,290,Monmouth,For profit - Corporation,130,110.9,Medicare and Medicaid,False,38 40 FRENEAU AVENUE OPERATING COMPANY LLC,06/13/2000,False,False,False,False,Resident,Yes,3.0,,3.0,,5.0,,5.0,,5.0,,1.0,12.0,1.0,12.0,6.0,6.0,,,,,,,,,,,,,,,05/04/2018,4.0,3.0,1.0,20.0,1.0,0.0,20.0,02/07/2017,2,2,0.0,8.0,1.0,0.0,8.0,2016-01-28,5,4,1,16,1,0,16,15.333,2,6,1,12505.0,0,1,"38 FRENEAU AVENUE MATAWAN, NJ 07747 (40.400379, -74.237001)",06/01/2019,1193878,44095.0,27257.0,0.618142646559,36835.0,0.835355482481,86294.0,1.95700192766,315463,3.4105000567,150386.0,195.0,199.0,292.0,281.0,0.573529411765,0.585294117647,0.858823529412,0.826470588235,"40.400379, -74.237001)",40.400379, -74.237001,2.419355,0.0,20.0,2.00573,22.00573,186.0,140.0,124.0
315293,WHITING HEALTH CARE,3000 HILLTOP ROAD,WHITING,NJ,8759,7328494400,310,Ocean,For profit - Corporation,200,122.8,Medicare and Medicaid,False,3000 HILLTOP ROAD OPERATIONS LLC,03/30/1990,False,False,False,False,Both,Yes,2.0,,2.0,,4.0,,3.0,,5.0,,3.0,,4.0,,,,1.79922,0.75426,0.63422,1.38847,3.1877,0.09762,2.10013,0.70422,0.32158,3.12594,1.78356,0.80375,0.73886,3.27029,03/12/2019,5.0,5.0,0.0,16.0,1.0,0.0,16.0,02/05/2018,9,9,0.0,52.0,1.0,0.0,52.0,2016-10-19,6,6,0,32,1,0,32,30.667,0,0,1,3900.0,0,1,"3000 HILLTOP ROAD WHITING, NJ 08759 (39.965363, -74.3791)",06/01/2019,1193864,42376.0,32807.52,0.774200490844,37017.98,0.873560033981,86253.9,2.03544223145,315293,3.68320275628,156079.4,156.0,182.0,278.0,235.0,0.458823529412,0.535294117647,0.817647058824,0.691176470588,"39.965363, -74.3791)",39.965363, -74.3791,3.846151,0.0,24.92401,7.738096,32.662106,299.0,140.0,246.0
315129,DELLRIDGE HEALTH & REHABILITATION CENTER,532 FARVIEW AVE,PARAMUS,NJ,7652,2012655600,100,Bergen,For profit - Partnership,96,81.5,Medicare and Medicaid,False,DELLRIDGE HEALTH AND REHABILITATION CENTER,07/09/1971,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,3.0,,3.0,,,,2.21764,1.1755,0.72983,1.90532,4.12296,0.19458,2.24426,0.77549,0.38294,3.40269,2.05716,1.13751,0.71401,3.88576,08/01/2018,2.0,2.0,0.0,8.0,1.0,0.0,8.0,06/16/2017,1,1,0.0,8.0,1.0,0.0,8.0,2016-05-12,3,3,0,12,1,0,12,8.667,0,0,0,0.0,0,0,"532 FARVIEW AVE PARAMUS, NJ 07652 (40.954645, -74.058452)",06/01/2019,1195551,27142.0,17213.0,0.634183184732,34901.0,1.28586692211,72902.0,2.6859479773,315129,4.60599808415,125016.0,192.0,36.0,67.0,65.0,0.564705882353,0.105882352941,0.197058823529,0.191176470588,"40.954645, -74.058452)",40.954645, -74.058452,3.664921,0.0,6.249999,2.659576,8.909575,285.0,140.0,11.0
315153,"MANOR, THE",689 WEST MAIN ST,FREEHOLD,NJ,7728,7324315200,290,Monmouth,Non profit - Corporation,123,98.2,Medicare and Medicaid,False,"HEALTH AFFILIATES, INC.",02/01/1974,False,False,False,False,Both,Yes,5.0,,3.0,,5.0,,5.0,,5.0,,4.0,,4.0,,,,2.23842,0.80689,0.84612,1.65302,3.89143,0.1793,2.12061,0.79788,0.39588,3.31437,2.19751,0.75891,0.80073,3.76528,09/20/2018,3.0,2.0,1.0,16.0,1.0,0.0,16.0,06/27/2017,3,3,0.0,16.0,1.0,0.0,16.0,2016-07-22,2,2,0,12,1,0,12,15.333,0,5,0,0.0,0,0,"689 WEST MAIN ST FREEHOLD, NJ 07728 (40.237741, -74.308707)",06/01/2019,1194726,37346.0,23009.0,0.616103464896,37222.0,0.99667969796,150769.0,4.03708563166,315153,5.64986879452,211000.0,198.0,121.0,11.0,26.0,0.582352941176,0.355882352941,0.0323529411765,0.0764705882353,"40.237741, -74.308707)",40.237741, -74.308707,0.0,0.0,13.953485,0.952381,14.905866,14.0,140.0,41.0
315271,CARNEYS POINT REHABILITATION AND NURSING CENTER,201 FIFTH AVENUE,CARNEYS POINT,NJ,8069,8562996800,340,Salem,For profit - Corporation,161,143.5,Medicare and Medicaid,False,CARNEYS POINT REHABILITATION AND NURSING CENTER LLC,01/09/1989,False,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,5.0,,5.0,,3.0,,2.0,,,,2.22373,1.0645,0.34325,1.40776,3.63148,0.03606,1.76513,0.64422,0.30645,2.71581,2.62273,1.24001,0.41963,4.2882,02/06/2019,3.0,3.0,0.0,20.0,1.0,0.0,20.0,11/20/2017,1,1,0.0,16.0,1.0,0.0,16.0,2017-01-31,1,1,0,8,1,0,8,16.667,0,0,1,3250.0,0,1,"201 FIFTH AVENUE CARNEYS POINT, NJ 08069 (39.741063, -75.469116)",06/01/2019,1202239,51903.0,14340.0,0.276284607826,59189.0,1.14037724216,205963.0,3.96822919677,315271,5.38489104676,279492.0,320.0,67.0,12.0,35.0,0.941176470588,0.197058823529,0.0352941176471,0.102941176471,"39.741063, -75.469116)",39.741063, -75.469116,2.139037,0.0,43.223445,15.238094,58.461539,158.0,140.0,340.0
315196,ARISTACARE AT MANCHESTER,1770 TOBIAS AVENUE,MANCHESTER,NJ,8759,7326571800,310,Ocean,For profit - Partnership,165,138.4,Medicare and Medicaid,False,ARISTACARE AT MANCHESTER,10/07/1983,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,3.0,,3.0,,,,2.25887,0.99609,0.57538,1.57148,3.83035,0.08094,2.05027,0.72225,0.3557,3.12822,2.29367,1.03496,0.60602,3.92672,01/31/2019,2.0,1.0,1.0,12.0,1.0,0.0,12.0,11/06/2017,3,3,0.0,12.0,1.0,0.0,12.0,2016-12-06,2,2,0,8,1,0,8,11.333,0,1,0,0.0,0,0,"1770 TOBIAS AVENUE MANCHESTER, NJ 08759 (40.014987, -74.302469)",06/01/2019,1196998,46462.0,34094.0,0.733803968835,42341.0,0.91130386122,126546.0,2.72364512935,315196,4.36875295941,202981.0,171.0,163.0,65.0,92.0,0.502941176471,0.479411764706,0.191176470588,0.270588235294,"40.014987, -74.302469)",40.014987, -74.302469,0.471698,0.0,10.290237,1.511334,11.801571,36.0,140.0,25.0
315159,ELMWOOD HILLS HEALTHCARE CENTER LLC,425 WOODBURY-TURNERSVILLE ROAD,BLACKWOOD,NJ,8012,8563746600,160,Camden,For profit - Corporation,300,293.7,Medicare and Medicaid,False,ELMWOOD HILLS HEALTHCARE CENTER LLC,11/01/1977,False,False,False,False,Resident,Yes,3.0,,2.0,,5.0,,5.0,,5.0,,3.0,,3.0,,,,1.58719,0.86402,0.40867,1.27268,2.85987,0.04694,1.86943,0.66141,0.29601,2.82685,1.76754,0.98031,0.51723,3.24439,05/08/2018,5.0,5.0,0.0,20.0,1.0,0.0,20.0,03/22/2017,2,2,0.0,8.0,1.0,0.0,8.0,2016-05-25,12,12,0,60,1,0,60,22.667,0,0,0,0.0,0,0,"425 WOODBURY-TURNERSVILLE ROAD BLACKWOOD, NJ 08012 (39.788403, -75.074288)",06/01/2019,1195961,101387.0,50601.0,0.499087654236,96081.0,0.947665874323,178338.0,1.75898290708,315159,3.20573643564,325020.0,243.0,145.0,326.0,301.0,0.714705882353,0.426470588235,0.958823529412,0.885294117647,"39.788403, -75.074288)",39.788403, -75.074288,2.857143,0.0,18.662675,7.90244,26.565115,226.0,140.0,177.0
